subscription_id,user_id,trial_started_at,paid_started_at,cancelled_at,monthly_price_usd,subscription_status
SUB0003981,U002888,2026-03-27 22:00:00,2026-04-03 22:00:00,,14.99,active
SUB0004105,U002889,,,,,never_subscribed
SUB0001321,U002890,,,,,never_subscribed
SUB0004193,U002891,,,,,never_subscribed
SUB0003581,U002892,,,,,never_subscribed
SUB0004299,U002893,,,,,never_subscribed
SUB0000198,U002894,2026-01-08 16:00:00,2026-01-15 16:00:00,,14.99,active
SUB0003500,U002895,,,,,never_subscribed
SUB0001333,U002896,2026-02-17 19:00:00,2026-02-24 19:00:00,,14.99,active
SUB0000571,U002897,,,,,never_subscribed
SUB0002145,U002898,,,,,never_subscribed
SUB0004406,U002899,,,,,never_subscribed
SUB0004548,U002900,,,,,never_subscribed
SUB0001670,U002901,2026-02-26 17:00:00,2026-03-05 17:00:00,,14.99,active
SUB0001731,U002902,,,,,never_subscribed
SUB0001342,U002903,,,,,never_subscribed
SUB0004519,U002904,,,,,never_subscribed
SUB0001926,U002905,,,,,never_subscribed
SUB0004383,U002906,,,,,never_subscribed
SUB0004573,U002907,,,,,never_subscribed
SUB0000125,U002908,,,,,never_subscribed
SUB0000105,U002909,,,,,never_subscribed
SUB0004177,U002910,2026-03-08 09:00:00,2026-03-15 09:00:00,,14.99,active
SUB0001531,U002911,,,,,never_subscribed
SUB0001778,U002912,,,,,never_subscribed
SUB0004336,U002913,,,,,never_subscribed
SUB0000506,U002914,,,,,never_subscribed
SUB0004369,U002915,,,,,never_subscribed
SUB0000183,U002916,2026-01-06 15:00:00,2026-01-13 15:00:00,2026-02-16 15:00:00,14.99,cancelled
SUB0003204,U002917,2026-02-27 19:00:00,2026-03-06 19:00:00,,14.99,active
SUB0003784,U002918,,,,,never_subscribed
SUB0003584,U002919,,,,,never_subscribed
SUB0002208,U002920,,,,,never_subscribed
SUB0001718,U002921,2026-02-05 14:00:00,2026-02-12 14:00:00,,14.99,active
SUB0002950,U002922,,,,,never_subscribed
SUB0003369,U002923,2026-03-21 10:00:00,2026-03-28 10:00:00,,14.99,active
SUB0004288,U002924,,,,,never_subscribed
SUB0003538,U002925,,,,,never_subscribed
SUB0004181,U002926,2026-03-30 18:00:00,2026-04-06 18:00:00,,14.99,active
SUB0001013,U002927,,,,,never_subscribed
SUB0003223,U002928,2026-02-26 20:00:00,2026-03-05 20:00:00,2026-04-13 20:00:00,14.99,cancelled
SUB0001833,U002929,,,,,never_subscribed
SUB0000381,U002930,,,,,never_subscribed
SUB0001916,U002931,,,,,never_subscribed
SUB0001780,U002932,,,,,never_subscribed
SUB0000151,U002933,,,,,never_subscribed
SUB0003813,U002934,,,,,never_subscribed
SUB0004556,U002935,2026-04-07 08:00:00,2026-04-14 08:00:00,,14.99,active
SUB0004414,U002936,,,,,never_subscribed
SUB0004530,U002937,,,,,never_subscribed
SUB0004563,U002938,,,,,never_subscribed
SUB0003671,U002939,,,,,never_subscribed
SUB0004325,U002940,2026-03-26 10:00:00,2026-04-02 10:00:00,,14.99,active
SUB0000444,U002941,,,,,never_subscribed
SUB0004685,U002942,,,,,never_subscribed
SUB0000746,U002943,,,,,never_subscribed
SUB0003810,U002944,,,,,never_subscribed
SUB0003907,U002945,,,,,never_subscribed
SUB0004130,U002946,,,,,never_subscribed
SUB0002644,U002947,,,,,never_subscribed
SUB0003535,U002948,,,,,never_subscribed
SUB0001127,U002949,,,,,never_subscribed
SUB0001717,U002950,,,,,never_subscribed
SUB0003482,U002951,2026-03-31 10:00:00,2026-04-07 10:00:00,,14.99,active
SUB0000309,U002952,,,,,never_subscribed
SUB0002589,U002953,,,,,never_subscribed
SUB0000137,U002954,,,,,never_subscribed
SUB0003533,U002955,,,,,never_subscribed
SUB0004449,U002956,2026-03-24 21:00:00,2026-03-31 21:00:00,,14.99,active
SUB0002996,U002957,,,,,never_subscribed
SUB0003041,U002958,,,,,never_subscribed
SUB0002174,U002959,,,,,never_subscribed
SUB0001592,U002960,,,,,never_subscribed
SUB0003461,U002961,,,,,never_subscribed
SUB0003961,U002962,,,,,never_subscribed
SUB0003848,U002963,,,,,never_subscribed
SUB0000155,U002964,,,,,never_subscribed
SUB0000473,U002965,,,,,never_subscribed
SUB0001182,U002966,,,,,never_subscribed
SUB0002568,U002967,,,,,never_subscribed
SUB0000298,U002968,,,,,never_subscribed
SUB0000761,U002969,,,,,never_subscribed
SUB0004663,U002970,,,,,never_subscribed
SUB0002763,U002971,,,,,never_subscribed
SUB0000235,U002972,,,,,never_subscribed
SUB0002578,U002973,,,,,never_subscribed
SUB0004996,U002974,,,,,never_subscribed
SUB0004305,U002975,,,,,never_subscribed
SUB0003910,U002976,,,,,never_subscribed
SUB0001816,U002977,,,,,never_subscribed
SUB0002011,U002978,,,,,never_subscribed
SUB0000240,U002979,,,,,never_subscribed
SUB0001709,U002980,,,,,never_subscribed
SUB0001096,U002981,,,,,never_subscribed
SUB0003568,U002982,,,,,never_subscribed
SUB0002834,U002983,,,,,never_subscribed
SUB0003049,U002984,,,,,never_subscribed
SUB0002712,U002985,,,,,never_subscribed
SUB0000411,U002986,,,,,never_subscribed
SUB0000033,U002987,,,,,never_subscribed
SUB0001287,U002988,,,,,never_subscribed
SUB0000328,U002989,,,,,never_subscribed
SUB0001499,U002990,,,,,never_subscribed
SUB0001449,U002991,,,,,never_subscribed
SUB0000185,U002992,,,,,never_subscribed
SUB0002876,U002993,,,,,never_subscribed
SUB0003911,U002994,,,,,never_subscribed
SUB0002340,U002995,,,,,never_subscribed
SUB0001415,U002996,,,,,never_subscribed
SUB0001805,U002997,,,,,never_subscribed
SUB0002406,U002998,,,,,never_subscribed
SUB0001060,U002999,,,,,never_subscribed
SUB0003942,U003000,,,,,never_subscribed
SUB0004199,U003001,,,,,never_subscribed
SUB0003688,U003002,,,,,never_subscribed
SUB0002197,U003003,,,,,never_subscribed
SUB0004602,U003004,,,,,never_subscribed
SUB0003270,U003005,,,,,never_subscribed
SUB0000889,U003006,,,,,never_subscribed
SUB0004539,U003007,,,,,never_subscribed
SUB0003252,U003008,2026-03-05 14:00:00,2026-03-12 14:00:00,,14.99,active
SUB0001222,U003009,,,,,never_subscribed
SUB0003370,U003010,,,,,never_subscribed
SUB0003033,U003011,,,,,never_subscribed
SUB0000719,U003012,2026-01-26 13:00:00,2026-02-02 13:00:00,,14.99,active
SUB0003509,U003013,,,,,never_subscribed
SUB0000398,U003014,,,,,never_subscribed
SUB0002995,U003015,,,,,never_subscribed
SUB0000181,U003016,,,,,never_subscribed
SUB0003772,U003017,,,,,never_subscribed
SUB0003505,U003018,,,,,never_subscribed
SUB0004566,U003019,,,,,never_subscribed
SUB0003881,U003020,,,,,never_subscribed
SUB0002339,U003021,,,,,never_subscribed
SUB0002753,U003022,,,,,never_subscribed
SUB0002059,U003023,,,,,never_subscribed
SUB0000706,U003024,,,,,never_subscribed
SUB0003717,U003025,,,,,never_subscribed
SUB0003990,U003026,2026-03-12 13:00:00,2026-03-19 13:00:00,,14.99,active
SUB0002541,U003027,,,,,never_subscribed
SUB0000920,U003028,,,,,never_subscribed
SUB0004753,U003029,,,,,never_subscribed
SUB0001243,U003030,,,,,never_subscribed
SUB0003976,U003031,,,,,never_subscribed
SUB0001365,U003032,,,,,never_subscribed
SUB0000188,U003033,2026-01-29 20:00:00,2026-02-05 20:00:00,,14.99,active
SUB0003664,U003034,,,,,never_subscribed
SUB0002000,U003035,2026-02-10 14:00:00,2026-02-17 14:00:00,,14.99,active
SUB0001600,U003036,,,,,never_subscribed
SUB0002739,U003037,,,,,never_subscribed
SUB0000069,U003038,,,,,never_subscribed
SUB0004641,U003039,,,,,never_subscribed
SUB0001595,U003040,,,,,never_subscribed
SUB0003084,U003041,,,,,never_subscribed
SUB0002496,U003042,,,,,never_subscribed
SUB0003654,U003043,,,,,never_subscribed
SUB0004921,U003044,,,,,never_subscribed
SUB0003884,U003045,2026-03-26 14:00:00,2026-04-02 14:00:00,2026-04-21 14:00:00,14.99,cancelled
SUB0001391,U003046,,,,,never_subscribed
SUB0004994,U003047,,,,,never_subscribed
SUB0003569,U003048,2026-04-01 16:00:00,2026-04-08 16:00:00,,14.99,active
SUB0001483,U003049,,,,,never_subscribed
SUB0002416,U003050,2026-03-14 21:00:00,2026-03-21 21:00:00,,14.99,active
SUB0004126,U003051,,,,,never_subscribed
SUB0002754,U003052,,,,,never_subscribed
SUB0000392,U003053,,,,,never_subscribed
SUB0000384,U003054,2026-01-21 09:00:00,2026-01-28 09:00:00,,14.99,active
SUB0002790,U003055,,,,,never_subscribed
SUB0001379,U003056,,,,,never_subscribed
SUB0003574,U003057,,,,,never_subscribed
SUB0002892,U003058,,,,,never_subscribed
SUB0003459,U003059,,,,,never_subscribed
SUB0004298,U003060,,,,,never_subscribed
SUB0001965,U003061,,,,,never_subscribed
SUB0001081,U003062,,,,,never_subscribed
SUB0000432,U003063,,,,,never_subscribed
SUB0002463,U003064,2026-02-12 18:00:00,2026-02-19 18:00:00,,14.99,active
SUB0004512,U003065,,,,,never_subscribed
SUB0000788,U003066,,,,,never_subscribed
SUB0002539,U003067,,,,,never_subscribed
SUB0002287,U003068,,,,,never_subscribed
SUB0003855,U003069,,,,,never_subscribed
SUB0004725,U003070,,,,,never_subscribed
SUB0000134,U003071,,,,,never_subscribed
SUB0003861,U003072,,,,,never_subscribed
SUB0000417,U003073,,,,,never_subscribed
SUB0002459,U003074,,,,,never_subscribed
SUB0000519,U003075,,,,,never_subscribed
SUB0002915,U003076,2026-03-07 15:00:00,2026-03-14 15:00:00,,14.99,active
SUB0001279,U003077,,,,,never_subscribed
SUB0001367,U003078,,,,,never_subscribed
SUB0001407,U003079,,,,,never_subscribed
SUB0003413,U003080,,,,,never_subscribed
SUB0003709,U003081,,,,,never_subscribed
SUB0001726,U003082,,,,,never_subscribed
SUB0003004,U003083,2026-03-13 21:00:00,2026-03-20 21:00:00,,14.99,active
SUB0001829,U003084,,,,,never_subscribed
SUB0002147,U003085,,,,,never_subscribed
SUB0003724,U003086,,,,,never_subscribed
SUB0003313,U003087,,,,,never_subscribed
SUB0003089,U003088,,,,,never_subscribed
SUB0004826,U003089,,,,,never_subscribed
SUB0004274,U003090,,,,,never_subscribed
SUB0001657,U003091,,,,,never_subscribed
SUB0001976,U003092,,,,,never_subscribed
SUB0000379,U003093,,,,,never_subscribed
SUB0002084,U003094,,,,,never_subscribed
SUB0004805,U003095,2026-03-20 15:00:00,2026-03-27 15:00:00,,14.99,active
SUB0003081,U003096,2026-03-21 12:00:00,2026-03-28 12:00:00,,14.99,active
SUB0001566,U003097,,,,,never_subscribed
SUB0002625,U003098,,,,,never_subscribed
SUB0001727,U003099,,,,,never_subscribed
SUB0002913,U003100,,,,,never_subscribed
SUB0004004,U003101,,,,,never_subscribed
SUB0002891,U003102,,,,,never_subscribed
SUB0003658,U003103,,,,,never_subscribed
SUB0004294,U003104,,,,,never_subscribed
SUB0003548,U003105,,,,,never_subscribed
SUB0004209,U003106,,,,,never_subscribed
SUB0001016,U003107,,,,,never_subscribed
SUB0002860,U003108,,,,,never_subscribed
SUB0001971,U003109,,,,,never_subscribed
SUB0001097,U003110,,,,,never_subscribed
SUB0000754,U003111,,,,,never_subscribed
SUB0002467,U003112,,,,,never_subscribed
SUB0003924,U003113,,,,,never_subscribed
SUB0000969,U003114,,,,,never_subscribed
SUB0003349,U003115,2026-03-03 18:00:00,2026-03-10 18:00:00,2026-04-17 18:00:00,14.99,cancelled
SUB0002690,U003116,,,,,never_subscribed
SUB0003644,U003117,,,,,never_subscribed
SUB0001668,U003118,,,,,never_subscribed
SUB0000024,U003119,,,,,never_subscribed
SUB0002123,U003120,,,,,never_subscribed
SUB0001951,U003121,2026-02-18 15:00:00,2026-02-25 15:00:00,,14.99,active
SUB0004713,U003122,2026-04-05 15:00:00,2026-04-12 15:00:00,,14.99,active
SUB0003588,U003123,,,,,never_subscribed
SUB0000315,U003124,,,,,never_subscribed
SUB0002047,U003125,2026-02-14 22:00:00,2026-02-21 22:00:00,,14.99,active
SUB0004700,U003126,,,,,never_subscribed
SUB0002157,U003127,2026-02-05 20:00:00,2026-02-12 20:00:00,,14.99,active
SUB0004742,U003128,,,,,never_subscribed
SUB0002572,U003129,,,,,never_subscribed
SUB0003174,U003130,,,,,never_subscribed
SUB0001216,U003131,,,,,never_subscribed
SUB0000159,U003132,2026-01-17 08:00:00,2026-01-24 08:00:00,,14.99,active
SUB0003232,U003133,,,,,never_subscribed
SUB0001711,U003134,,,,,never_subscribed
SUB0003836,U003135,2026-03-17 18:00:00,2026-03-24 18:00:00,,14.99,active
SUB0001944,U003136,,,,,never_subscribed
SUB0003845,U003137,,,,,never_subscribed
SUB0002773,U003138,2026-03-11 12:00:00,2026-03-18 12:00:00,,14.99,active
SUB0000961,U003139,2026-02-07 15:00:00,2026-02-14 15:00:00,2026-03-08 15:00:00,14.99,cancelled
SUB0001707,U003140,2026-02-23 16:00:00,2026-03-02 16:00:00,,14.99,active
SUB0001344,U003141,2026-02-10 13:00:00,2026-02-17 13:00:00,,14.99,active
SUB0002900,U003142,,,,,never_subscribed
SUB0004786,U003143,,,,,never_subscribed
SUB0004222,U003144,,,,,never_subscribed
SUB0004858,U003145,,,,,never_subscribed
SUB0004212,U003146,,,,,never_subscribed
SUB0001447,U003147,,,,,never_subscribed
SUB0003042,U003148,,,,,never_subscribed
SUB0003586,U003149,,,,,never_subscribed
SUB0002757,U003150,,,,,never_subscribed
SUB0001543,U003151,2026-02-24 22:00:00,2026-03-03 22:00:00,2026-03-22 22:00:00,14.99,cancelled
SUB0002805,U003152,,,,,never_subscribed
SUB0003363,U003153,,,,,never_subscribed
SUB0001489,U003154,,,,,never_subscribed
SUB0002230,U003155,,,,,never_subscribed
SUB0003978,U003156,,,,,never_subscribed
SUB0002730,U003157,,,,,never_subscribed
SUB0004161,U003158,,,,,never_subscribed
SUB0001644,U003159,,,,,never_subscribed
SUB0002177,U003160,,,,,never_subscribed
SUB0003572,U003161,,,,,never_subscribed
SUB0004478,U003162,,,,,never_subscribed
SUB0004554,U003163,,,,,never_subscribed
SUB0002394,U003164,2026-03-02 15:00:00,2026-03-09 15:00:00,2026-04-01 15:00:00,14.99,cancelled
SUB0000512,U003165,,,,,never_subscribed
SUB0003201,U003166,,,,,never_subscribed
SUB0002634,U003167,,,,,never_subscribed
SUB0003226,U003168,,,,,never_subscribed
SUB0003983,U003169,,,,,never_subscribed
SUB0000796,U003170,,,,,never_subscribed
SUB0001820,U003171,,,,,never_subscribed
SUB0003817,U003172,,,,,never_subscribed
SUB0004422,U003173,,,,,never_subscribed
SUB0001900,U003174,,,,,never_subscribed
SUB0000394,U003175,,,,,never_subscribed
SUB0000247,U003176,,,,,never_subscribed
SUB0004529,U003177,2026-03-30 17:00:00,2026-04-06 17:00:00,,14.99,active
SUB0003868,U003178,,,,,never_subscribed
SUB0003764,U003179,,,,,never_subscribed
SUB0003657,U003180,,,,,never_subscribed
SUB0000108,U003181,,,,,never_subscribed
SUB0001124,U003182,,,,,never_subscribed
SUB0004145,U003183,,,,,never_subscribed
SUB0004233,U003184,,,,,never_subscribed
SUB0003195,U003185,,,,,never_subscribed
SUB0003409,U003186,2026-03-15 20:00:00,2026-03-22 20:00:00,,14.99,active
SUB0002716,U003187,,,,,never_subscribed
SUB0002622,U003188,2026-03-09 14:00:00,2026-03-16 14:00:00,,14.99,active
SUB0002655,U003189,,,,,never_subscribed
SUB0000645,U003190,,,,,never_subscribed
SUB0003878,U003191,,,,,never_subscribed
SUB0002045,U003192,2026-03-07 22:00:00,2026-03-14 22:00:00,2026-04-18 22:00:00,14.99,cancelled
SUB0000649,U003193,,,,,never_subscribed
SUB0000978,U003194,2026-01-29 20:00:00,2026-02-05 20:00:00,,14.99,active
SUB0003571,U003195,,,,,never_subscribed
SUB0000888,U003196,,,,,never_subscribed
SUB0004262,U003197,,,,,never_subscribed
SUB0003059,U003198,,,,,never_subscribed
SUB0004771,U003199,,,,,never_subscribed
SUB0000931,U003200,,,,,never_subscribed
SUB0004224,U003201,,,,,never_subscribed
SUB0003619,U003202,,,,,never_subscribed
SUB0002140,U003203,,,,,never_subscribed
SUB0001142,U003204,,,,,never_subscribed
SUB0001278,U003205,,,,,never_subscribed
SUB0001605,U003206,,,,,never_subscribed
SUB0000840,U003207,,,,,never_subscribed
SUB0004476,U003208,,,,,never_subscribed
SUB0001764,U003209,,,,,never_subscribed
SUB0000797,U003210,,,,,never_subscribed
SUB0001397,U003211,2026-02-17 18:00:00,2026-02-24 18:00:00,2026-03-05 18:00:00,14.99,cancelled
SUB0000216,U003212,,,,,never_subscribed
SUB0002639,U003213,,,,,never_subscribed
SUB0004201,U003214,,,,,never_subscribed
SUB0003185,U003215,2026-02-22 20:00:00,2026-03-01 20:00:00,2026-03-10 20:00:00,14.99,cancelled
SUB0001747,U003216,,,,,never_subscribed
SUB0001443,U003217,,,,,never_subscribed
SUB0004839,U003218,,,,,never_subscribed
SUB0001225,U003219,,,,,never_subscribed
SUB0004987,U003220,2026-03-23 14:00:00,2026-03-30 14:00:00,,14.99,active
SUB0002121,U003221,,,,,never_subscribed
SUB0004195,U003222,,,,,never_subscribed
SUB0004225,U003223,,,,,never_subscribed
SUB0002874,U003224,2026-03-12 15:00:00,2026-03-19 15:00:00,,14.99,active
SUB0002029,U003225,,,,,never_subscribed
SUB0000668,U003226,,,,,never_subscribed
SUB0004196,U003227,,,,,never_subscribed
SUB0000277,U003228,2026-01-28 22:00:00,2026-02-04 22:00:00,,14.99,active
SUB0003774,U003229,,,,,never_subscribed
SUB0003950,U003230,,,,,never_subscribed
SUB0002514,U003231,,,,,never_subscribed
SUB0004730,U003232,,,,,never_subscribed
SUB0003176,U003233,,,,,never_subscribed
SUB0002342,U003234,,,,,never_subscribed
SUB0004882,U003235,,,,,never_subscribed
SUB0001616,U003236,2026-02-15 09:00:00,2026-02-22 09:00:00,,14.99,active
SUB0002949,U003237,,,,,never_subscribed
SUB0003941,U003238,,,,,never_subscribed
SUB0001148,U003239,2026-02-09 15:00:00,2026-02-16 15:00:00,,14.99,active
SUB0001074,U003240,,,,,never_subscribed
SUB0002142,U003241,,,,,never_subscribed
SUB0002419,U003242,,,,,never_subscribed
SUB0003748,U003243,,,,,never_subscribed
SUB0001899,U003244,2026-02-26 09:00:00,2026-03-05 09:00:00,2026-03-31 09:00:00,14.99,cancelled
SUB0001214,U003245,2026-01-25 18:00:00,2026-02-01 18:00:00,,14.99,active
SUB0004669,U003246,,,,,never_subscribed
SUB0002883,U003247,,,,,never_subscribed
SUB0002960,U003248,,,,,never_subscribed
SUB0004760,U003249,2026-04-17 16:00:00,2026-04-24 16:00:00,,14.99,active
SUB0001570,U003250,,,,,never_subscribed
SUB0001154,U003251,,,,,never_subscribed
SUB0003272,U003252,,,,,never_subscribed
SUB0004846,U003253,,,,,never_subscribed
SUB0001648,U003254,2026-02-24 11:00:00,2026-03-03 11:00:00,,14.99,active
SUB0001430,U003255,,,,,never_subscribed
SUB0000200,U003256,,,,,never_subscribed
SUB0001210,U003257,,,,,never_subscribed
SUB0002866,U003258,,,,,never_subscribed
SUB0001100,U003259,,,,,never_subscribed
SUB0002336,U003260,,,,,never_subscribed
SUB0004026,U003261,,,,,never_subscribed
SUB0004128,U003262,,,,,never_subscribed
SUB0002281,U003263,,,,,never_subscribed
SUB0003818,U003264,,,,,never_subscribed
SUB0001069,U003265,,,,,never_subscribed
SUB0000301,U003266,,,,,never_subscribed
SUB0003489,U003267,2026-03-21 12:00:00,2026-03-28 12:00:00,,14.99,active
SUB0001167,U003268,,,,,never_subscribed
SUB0001828,U003269,2026-02-27 09:00:00,2026-03-06 09:00:00,,14.99,active
SUB0002788,U003270,,,,,never_subscribed
SUB0001838,U003271,,,,,never_subscribed
SUB0003632,U003272,,,,,never_subscribed
SUB0001374,U003273,,,,,never_subscribed
SUB0000354,U003274,,,,,never_subscribed
SUB0002265,U003275,,,,,never_subscribed
SUB0003996,U003276,,,,,never_subscribed
SUB0000026,U003277,,,,,never_subscribed
SUB0001183,U003278,,,,,never_subscribed
SUB0000049,U003279,,,,,never_subscribed
SUB0004581,U003280,,,,,never_subscribed
SUB0003043,U003281,,,,,never_subscribed
SUB0001297,U003282,,,,,never_subscribed
SUB0000874,U003283,,,,,never_subscribed
SUB0004210,U003284,,,,,never_subscribed
SUB0002760,U003285,,,,,never_subscribed
SUB0004841,U003286,,,,,never_subscribed
SUB0000710,U003287,,,,,never_subscribed
SUB0002195,U003288,,,,,never_subscribed
SUB0000851,U003289,,,,,never_subscribed
SUB0000751,U003290,2026-01-15 17:00:00,2026-01-22 17:00:00,2026-02-11 17:00:00,14.99,cancelled
SUB0000106,U003291,2026-01-25 16:00:00,2026-02-01 16:00:00,,14.99,active
SUB0004945,U003292,,,,,never_subscribed
SUB0001446,U003293,,,,,never_subscribed
SUB0004571,U003294,2026-04-06 21:00:00,2026-04-13 21:00:00,,14.99,active
SUB0002288,U003295,,,,,never_subscribed
SUB0000580,U003296,,,,,never_subscribed
SUB0001831,U003297,,,,,never_subscribed
SUB0001922,U003298,,,,,never_subscribed
SUB0003010,U003299,,,,,never_subscribed
SUB0000206,U003300,,,,,never_subscribed
SUB0004696,U003301,,,,,never_subscribed
SUB0004315,U003302,,,,,never_subscribed
SUB0000310,U003303,,,,,never_subscribed
SUB0000769,U003304,2026-02-05 16:00:00,2026-02-12 16:00:00,,14.99,active
SUB0004559,U003305,2026-04-06 11:00:00,2026-04-13 11:00:00,,14.99,active
SUB0001783,U003306,,,,,never_subscribed
SUB0003712,U003307,,,,,never_subscribed
SUB0004119,U003308,,,,,never_subscribed
SUB0000334,U003309,,,,,never_subscribed
SUB0002183,U003310,,,,,never_subscribed
SUB0002816,U003311,,,,,never_subscribed
SUB0004331,U003312,,,,,never_subscribed
SUB0004518,U003313,,,,,never_subscribed
SUB0000318,U003314,,,,,never_subscribed
SUB0000409,U003315,,,,,never_subscribed
SUB0001438,U003316,,,,,never_subscribed
SUB0002481,U003317,,,,,never_subscribed
SUB0004584,U003318,,,,,never_subscribed
SUB0002768,U003319,2026-03-19 20:00:00,2026-03-26 20:00:00,,14.99,active
SUB0002939,U003320,,,,,never_subscribed
SUB0000060,U003321,,,,,never_subscribed
SUB0003862,U003322,,,,,never_subscribed
SUB0000430,U003323,,,,,never_subscribed
SUB0004906,U003324,,,,,never_subscribed
SUB0002372,U003325,,,,,never_subscribed
SUB0003260,U003326,,,,,never_subscribed
SUB0000215,U003327,,,,,never_subscribed
SUB0003780,U003328,,,,,never_subscribed
SUB0000046,U003329,,,,,never_subscribed
SUB0004154,U003330,,,,,never_subscribed
SUB0002713,U003331,,,,,never_subscribed
SUB0003304,U003332,,,,,never_subscribed
SUB0000443,U003333,,,,,never_subscribed
SUB0001098,U003334,,,,,never_subscribed
SUB0000081,U003335,2026-02-03 17:00:00,2026-02-10 17:00:00,,14.99,active
