interaction_id,user_id,session_id,request_ts,intent,tool_used,model_name,input_tokens,output_tokens,latency_ms,response_status,resolved_by_agent,escalated_to_human,satisfaction_score
I00005201,U003950,S003274_01,2026-02-22 11:08:00,Summarization,none,navi-mini,455,446,2344,success,1,0,
I00004831,U004770,S003038_03,2026-02-22 11:17:00,Summarization,none,navi-pro,411,909,5322,success,1,0,5.0
I00004077,U001117,S002519_09,2026-02-22 11:19:00,Flashcards,none,navi-pro,235,457,3186,success,1,0,5.0
I00004860,U000636,S003053_01,2026-02-22 11:20:00,Summarization,none,navi-pro,167,392,2260,success,0,0,
I00005283,U004328,S003326_01,2026-02-22 11:26:00,General Q&A,web_search,navi-mini,397,622,4098,success,0,0,5.0
I00004528,U001413,S002825_03,2026-02-22 11:35:00,Summarization,document_reader,navi-pro,492,1638,8989,success,0,0,
I00002896,U000790,S001753_07,2026-02-22 12:12:00,Study Plan,none,navi-mini,213,562,2471,success,1,0,4.0
I00004536,U001955,S002829_03,2026-02-22 12:13:00,Study Plan,none,navi-mini,193,519,1748,success,0,0,
I00000532,U000085,S000279_14,2026-02-22 12:33:00,Homework Help,none,navi-mini,214,603,2547,success,1,0,4.0
I00004112,U004719,S002551_07,2026-02-22 12:34:00,Summarization,document_reader,navi-mini,257,416,2828,success,1,0,4.0
I00003072,U003426,S001880_06,2026-02-22 12:46:00,Study Plan,none,navi-mini,385,321,1653,success,0,0,
I00004526,U004383,S002824_03,2026-02-22 13:08:00,Flashcards,flashcard_maker,navi-mini,274,552,3609,success,1,0,
I00003298,U001026,S001999_13,2026-02-22 13:09:00,Homework Help,none,navi-mini,238,359,1853,success,1,0,
I00001957,U002054,S001129_04,2026-02-22 13:19:00,Homework Help,calculator,navi-pro,268,753,5909,success,1,0,
I00004175,U002834,S002615_06,2026-02-22 13:49:00,Summarization,none,navi-mini,430,390,2183,success,1,0,
I00005100,U001536,S003210_01,2026-02-22 14:17:00,Summarization,none,navi-pro,303,363,3050,success,0,0,
I00002920,U002556,S001761_04,2026-02-22 14:33:00,Summarization,none,navi-mini,291,449,2238,success,1,0,4.0
I00004958,U001702,S003138_05,2026-02-22 14:34:00,Summarization,document_reader,navi-mini,333,313,2792,success,0,0,
I00003124,U004842,S001901_06,2026-02-22 15:26:00,Study Plan,calendar_planner,navi-pro,476,335,3496,success,1,0,
I00003725,U003845,S002295_09,2026-02-22 15:27:00,Study Plan,calendar_planner,navi-pro,508,645,7246,success,1,0,4.0
I00005238,U003431,S003310_01,2026-02-22 15:35:00,Flashcards,flashcard_maker,navi-mini,258,417,2493,success,1,0,5.0
I00002963,U001895,S001812_04,2026-02-22 15:56:00,Flashcards,flashcard_maker,navi-pro,890,349,5034,success,1,0,
I00003816,U001261,S002347_05,2026-02-22 16:02:00,Summarization,none,navi-mini,134,225,1492,success,1,0,
I00000902,U004148,S000487_08,2026-02-22 16:05:00,General Q&A,none,navi-pro,229,738,3554,success,1,0,4.0
I00004580,U004689,S002853_04,2026-02-22 16:27:00,Flashcards,flashcard_maker,navi-mini,538,309,3851,success,0,0,4.0
I00004352,U001439,S002724_08,2026-02-22 16:33:00,Homework Help,none,navi-mini,662,1977,6624,success,1,0,5.0
I00004750,U001042,S002980_02,2026-02-22 16:44:00,Homework Help,none,navi-pro,336,536,3081,success,0,0,
I00003579,U003003,S002197_04,2026-02-22 16:45:00,Study Plan,calendar_planner,navi-mini,338,575,3781,success,1,0,5.0
I00004918,U003340,S003104_01,2026-02-22 17:04:00,Summarization,none,navi-mini,232,624,2557,success,0,0,5.0
I00004754,U002830,S002983_01,2026-02-22 17:05:00,Summarization,document_reader,navi-mini,224,445,3653,success,1,0,5.0
I00005059,U000129,S003198_03,2026-02-22 17:16:00,Quiz Generation,quiz_generator,navi-mini,229,462,3008,success,0,0,
I00004058,U004314,S002509_05,2026-02-22 17:20:00,Summarization,none,navi-pro,551,294,2609,success,1,0,
I00005148,U004208,S003250_01,2026-02-22 17:51:00,Summarization,none,navi-mini,286,653,2907,success,1,0,5.0
I00002745,U004445,S001663_12,2026-02-22 18:03:00,Study Plan,calendar_planner,navi-mini,512,934,5233,success,1,0,
I00005170,U003326,S003260_03,2026-02-22 18:11:00,Summarization,none,navi-mini,433,462,2351,success,1,0,
I00002369,U004843,S001414_13,2026-02-22 18:37:00,Summarization,document_reader,navi-mini,643,223,3340,success,1,0,5.0
I00003431,U004295,S002094_08,2026-02-22 18:52:00,General Q&A,web_search,navi-mini,126,822,4524,success,0,0,3.0
I00002673,U002655,S001619_08,2026-02-22 18:59:00,Homework Help,calculator,navi-mini,274,159,1726,success,1,0,
I00001513,U002639,S000822_15,2026-02-22 19:49:00,Study Plan,calendar_planner,navi-mini,181,815,3679,success,1,0,3.0
I00004287,U002426,S002694_06,2026-02-22 20:22:00,Homework Help,calculator,navi-mini,240,442,3063,success,1,0,
I00003623,U001893,S002223_04,2026-02-22 20:24:00,General Q&A,web_search,navi-pro,213,400,3660,success,1,0,
I00004229,U001674,S002649_02,2026-02-22 20:28:00,Flashcards,none,navi-mini,396,559,2679,success,0,0,
I00004947,U003522,S003127_04,2026-02-22 20:28:00,Summarization,document_reader,navi-pro,692,815,9636,success,1,0,3.0
I00005108,U002568,S003216_02,2026-02-22 20:44:00,Quiz Generation,quiz_generator,navi-mini,312,310,1966,success,1,0,5.0
I00004103,U004032,S002549_06,2026-02-22 21:12:00,Summarization,document_reader,navi-mini,414,442,2768,success,1,0,
I00004925,U000341,S003105_03,2026-02-22 21:13:00,Summarization,document_reader,navi-mini,139,769,4427,success,1,0,5.0
I00005216,U003560,S003289_02,2026-02-22 21:14:00,General Q&A,web_search,navi-mini,407,450,3796,success,1,0,
I00004894,U003096,S003081_03,2026-02-22 21:23:00,Homework Help,calculator,navi-mini,380,818,5035,success,1,0,
I00002940,U004462,S001774_04,2026-02-22 21:33:00,General Q&A,web_search,navi-mini,367,428,3849,success,1,0,
I00003788,U004818,S002328_08,2026-02-22 21:33:00,Study Plan,calendar_planner,navi-mini,217,188,1774,success,1,0,
I00004890,U001363,S003078_03,2026-02-22 21:40:00,Summarization,none,navi-mini,243,441,2190,success,0,0,
I00004742,U003934,S002968_02,2026-02-22 21:47:00,Quiz Generation,quiz_generator,navi-mini,292,382,3086,success,1,0,
I00005020,U003215,S003185_01,2026-02-22 21:49:00,Homework Help,none,navi-mini,180,226,1107,success,0,0,5.0
I00003789,U004818,S002328_09,2026-02-22 21:51:00,Summarization,document_reader,navi-mini,221,226,1815,success,1,0,
I00004576,U003545,S002845_02,2026-02-22 22:01:00,Flashcards,flashcard_maker,navi-mini,162,287,2166,success,1,0,
I00004513,U000843,S002817_05,2026-02-22 22:05:00,General Q&A,web_search,navi-mini,372,860,5624,success,1,0,
I00001663,U002767,S000936_15,2026-02-22 22:33:00,General Q&A,web_search,navi-pro,162,222,2909,success,1,0,5.0
I00000682,U002282,S000369_06,2026-02-22 22:34:00,Quiz Generation,none,navi-mini,216,811,3227,success,1,0,4.0
I00005003,U003130,S003174_02,2026-02-23 07:44:00,Homework Help,none,navi-mini,117,668,2113,success,1,0,
I00004782,U003083,S003004_01,2026-02-23 07:49:00,Study Plan,,navi-mini,216,323,2026,success,1,0,5.0
I00001185,U000006,S000647_14,2026-02-23 07:57:00,Flashcards,flashcard_maker,navi-mini,508,726,3720,success,1,0,
I00002433,U001374,S001464_04,2026-02-23 07:58:00,Flashcards,none,navi-mini,235,544,2575,success,1,0,
I00004159,U004436,S002608_04,2026-02-23 08:06:00,Study Plan,none,navi-pro,428,677,3761,success,1,0,5.0
I00004861,U001338,S003057_01,2026-02-23 08:07:00,Homework Help,calculator,navi-pro,417,691,5640,success,1,0,4.0
I00002117,U002346,S001267_07,2026-02-23 08:17:00,Flashcards,flashcard_maker,navi-pro,159,1301,7077,success,0,0,5.0
I00004073,U000056,S002518_05,2026-02-23 08:22:00,Quiz Generation,none,navi-mini,185,406,2256,success,1,0,4.0
I00005342,U004583,S003375_01,2026-02-23 08:28:00,Homework Help,calculator,navi-mini,211,675,3246,success,1,0,4.0
I00002462,U001227,S001471_02,2026-02-23 08:50:00,Quiz Generation,quiz_generator,navi-mini,790,710,4370,timeout,0,1,
I00004439,U003652,S002769_07,2026-02-23 08:52:00,Quiz Generation,quiz_generator,navi-pro,166,417,3671,timeout,0,1,
I00004767,U003924,S002989_03,2026-02-23 09:00:00,General Q&A,web_search,navi-mini,229,509,3263,success,1,0,
I00003869,U004701,S002385_05,2026-02-23 09:05:00,Flashcards,none,navi-mini,164,462,1925,success,1,0,5.0
I00004729,U003976,S002957_05,2026-02-23 09:15:00,Study Plan,calendar_planner,navi-mini,178,799,4593,success,1,0,
I00004457,U003488,S002778_05,2026-02-23 09:19:00,Quiz Generation,quiz_generator,navi-mini,391,1073,5387,success,1,0,4.0
I00004040,U001542,S002490_03,2026-02-23 09:28:00,Summarization,none,navi-mini,314,698,3404,success,1,0,
I00003324,U001653,S002023_02,2026-02-23 09:49:00,Quiz Generation,none,navi-mini,213,207,1195,success,0,0,4.0
I00005239,U003431,S003310_02,2026-02-23 10:11:00,Quiz Generation,none,navi-mini,341,263,1577,success,0,0,
I00004176,U002834,S002615_07,2026-02-23 10:19:00,Homework Help,none,navi-mini,327,316,1784,success,0,0,4.0
I00002385,U004858,S001417_03,2026-02-23 10:35:00,Quiz Generation,quiz_generator,navi-mini,202,219,2216,success,0,0,3.0
I00004970,U003706,S003150_02,2026-02-23 10:36:00,Quiz Generation,none,navi-mini,315,497,2499,success,1,0,
I00004955,U000526,S003136_04,2026-02-23 10:48:00,Flashcards,flashcard_maker,navi-mini,349,301,2482,success,1,0,
I00004615,U002638,S002873_05,2026-02-23 11:08:00,Quiz Generation,none,navi-mini,285,395,2085,success,1,0,5.0
I00001779,U004505,S001007_11,2026-02-23 11:18:00,Summarization,document_reader,navi-mini,170,716,4305,success,1,0,5.0
I00005240,U003431,S003310_04,2026-02-23 12:12:00,Study Plan,none,navi-pro,195,539,2683,success,1,0,3.0
I00003401,U000134,S002078_03,2026-02-23 12:16:00,Flashcards,flashcard_maker,navi-mini,473,558,4774,success,1,0,
I00003399,U004236,S002074_12,2026-02-23 12:32:00,Flashcards,none,navi-mini,160,822,2943,success,1,0,
I00004827,U002824,S003035_01,2026-02-23 12:37:00,Study Plan,none,navi-mini,211,606,2388,success,0,0,3.0
I00005024,U004387,S003188_06,2026-02-23 12:43:00,Homework Help,none,navi-mini,179,469,2102,success,1,0,
I00002232,U002692,S001343_11,2026-02-23 12:45:00,Flashcards,flashcard_maker,navi-mini,167,342,2865,success,1,0,5.0
I00000481,U000708,S000263_20,2026-02-23 12:51:00,Quiz Generation,quiz_generator,navi-mini,251,714,3867,success,1,0,5.0
I00005035,U001966,S003189_02,2026-02-23 12:57:00,Quiz Generation,none,navi-mini,379,331,1970,success,0,0,
I00002333,U001038,S001386_06,2026-02-23 12:59:00,General Q&A,none,navi-pro,206,504,2938,success,1,0,
I00003893,U002421,S002398_05,2026-02-23 13:06:00,Study Plan,none,navi-pro,406,1130,5132,success,0,0,3.0
I00005318,U000828,S003354_02,2026-02-23 13:13:00,Summarization,none,navi-pro,136,249,1866,success,0,0,
I00002789,U000524,S001695_12,2026-02-23 13:40:00,Quiz Generation,none,navi-mini,180,808,2913,success,1,0,5.0
I00003729,U003437,S002299_06,2026-02-23 13:44:00,Study Plan,none,navi-mini,155,677,2254,success,1,0,4.0
I00000158,U001657,S000118_09,2026-02-23 14:09:00,Study Plan,calendar_planner,navi-pro,364,782,7802,success,1,0,5.0
I00003825,U001873,S002352_05,2026-02-23 14:13:00,Homework Help,none,navi-pro,307,155,1759,success,1,0,3.0
I00004438,U003652,S002769_06,2026-02-23 14:17:00,Study Plan,calendar_planner,navi-pro,553,292,3837,success,0,0,
I00004212,U001726,S002636_03,2026-02-23 14:23:00,Flashcards,none,navi-mini,146,234,1659,success,0,0,
I00005230,U002488,S003305_01,2026-02-23 14:23:00,Summarization,document_reader,navi-mini,182,342,2491,success,1,0,5.0
I00004937,U003436,S003116_05,2026-02-23 14:25:00,Homework Help,none,navi-pro,272,560,2973,success,0,0,4.0
I00003479,U000569,S002128_04,2026-02-23 14:30:00,Quiz Generation,none,navi-mini,500,356,2214,success,0,0,
I00000149,U004142,S000111_09,2026-02-23 14:46:00,Homework Help,calculator,navi-pro,729,226,4137,success,1,0,5.0
I00005234,U001981,S003306_02,2026-02-23 14:54:00,General Q&A,web_search,navi-mini,293,265,2528,success,1,0,
I00005358,U003420,S003387_01,2026-02-23 14:59:00,Summarization,document_reader,navi-mini,69,483,2278,success,1,0,4.0
I00000735,U000468,S000391_04,2026-02-23 15:17:00,Homework Help,calculator,navi-mini,335,256,2664,success,1,0,
I00004759,U003994,S002984_02,2026-02-23 15:28:00,Homework Help,none,navi-pro,183,378,1991,success,1,0,
I00000038,U000856,S000025_06,2026-02-23 15:35:00,Flashcards,flashcard_maker,navi-mini,237,1489,6835,success,1,0,4.0
I00004097,U000088,S002547_05,2026-02-23 16:05:00,Study Plan,none,navi-pro,316,722,3751,success,1,0,5.0
I00005211,U004129,S003281_03,2026-02-23 16:13:00,Summarization,none,navi-pro,497,600,3623,success,1,0,
I00001768,U002026,S001001_11,2026-02-23 16:20:00,Study Plan,none,navi-mini,480,643,2727,success,0,0,
I00003676,U002832,S002264_07,2026-02-23 16:32:00,General Q&A,web_search,navi-pro,419,330,4203,success,1,0,4.0
I00000692,U003932,S000378_10,2026-02-23 16:40:00,Study Plan,calendar_planner,navi-mini,322,710,4439,success,0,0,
I00004306,U002588,S002701_06,2026-02-23 17:02:00,Quiz Generation,quiz_generator,navi-mini,158,531,3906,success,1,0,5.0
I00005083,U002917,S003204_05,2026-02-23 17:47:00,Summarization,document_reader,navi-mini,299,534,3773,success,0,0,
I00003554,U003160,S002177_05,2026-02-23 17:53:00,Quiz Generation,quiz_generator,navi-mini,218,606,3105,success,0,0,
I00005185,U000607,S003271_02,2026-02-23 17:56:00,Quiz Generation,none,navi-mini,255,428,2447,success,1,0,
I00002550,U002717,S001541_15,2026-02-23 18:10:00,Homework Help,none,navi-pro,301,501,2869,success,1,0,
I00003910,U003050,S002416_05,2026-02-23 18:19:00,Homework Help,calculator,navi-mini,332,741,3923,success,1,0,4.0
I00003953,U004051,S002446_09,2026-02-23 18:40:00,Homework Help,calculator,navi-mini,256,383,3322,success,1,0,
I00001135,U001181,S000618_10,2026-02-23 18:55:00,Study Plan,calendar_planner,navi-pro,193,236,2339,success,0,0,
I00001761,U003870,S000996_14,2026-02-23 18:57:00,Flashcards,flashcard_maker,navi-mini,402,776,4578,success,1,0,
I00005325,U001143,S003358_01,2026-02-23 19:08:00,Summarization,document_reader,navi-pro,143,833,4972,success,1,0,4.0
I00004072,U000056,S002518_04,2026-02-23 19:12:00,Quiz Generation,none,navi-mini,499,565,3092,success,1,0,
I00004527,U004383,S002824_04,2026-02-23 19:20:00,Quiz Generation,quiz_generator,navi-mini,250,489,3454,success,1,0,
I00004862,U001338,S003057_02,2026-02-23 19:28:00,Homework Help,none,navi-pro,691,478,3860,success,0,0,
I00002551,U002717,S001541_16,2026-02-23 19:31:00,General Q&A,none,navi-mini,470,540,2851,success,1,0,
I00002859,U002902,S001731_09,2026-02-23 20:00:00,Study Plan,calendar_planner,navi-mini,562,126,2315,success,0,0,3.0
I00003273,U003514,S001988_08,2026-02-23 20:02:00,Homework Help,none,navi-mini,201,359,1764,success,0,0,
I00003157,U000673,S001923_05,2026-02-23 20:04:00,Flashcards,flashcard_maker,navi-mini,145,619,3667,success,0,0,
I00005158,U003782,S003257_02,2026-02-23 20:19:00,General Q&A,none,navi-mini,277,725,2690,success,1,0,4.0
I00005343,U004583,S003375_02,2026-02-23 20:22:00,Study Plan,none,navi-mini,282,495,1995,success,1,0,
I00005093,U000092,S003208_03,2026-02-23 20:40:00,Flashcards,flashcard_maker,navi-mini,462,901,5461,success,1,0,3.0
I00003526,U001579,S002156_07,2026-02-23 20:44:00,Quiz Generation,none,navi-mini,436,476,2795,success,1,0,
I00003777,U002240,S002323_03,2026-02-23 20:47:00,Summarization,none,navi-mini,182,519,2503,success,0,1,
I00003697,U003632,S002283_05,2026-02-23 20:58:00,Summarization,document_reader,navi-mini,493,779,4033,success,1,0,4.0
I00005123,U000899,S003227_01,2026-02-23 20:59:00,Flashcards,flashcard_maker,navi-mini,419,268,3945,success,0,0,
I00004381,U003587,S002741_06,2026-02-23 21:17:00,General Q&A,none,navi-mini,535,425,2470,timeout,0,1,
I00004634,U003058,S002892_04,2026-02-23 21:30:00,Study Plan,none,navi-mini,298,185,1057,success,0,0,4.0
I00005011,U003233,S003176_01,2026-02-23 21:31:00,Homework Help,calculator,navi-pro,327,665,5464,success,1,0,
I00004001,U002297,S002472_09,2026-02-23 21:51:00,General Q&A,none,navi-mini,203,2072,6533,success,0,0,
I00004002,U002297,S002472_10,2026-02-23 21:57:00,General Q&A,web_search,navi-mini,230,377,3146,timeout,0,1,
I00005194,U003252,S003272_04,2026-02-23 21:58:00,Homework Help,none,navi-mini,112,287,1528,success,1,0,
I00005233,U001981,S003306_01,2026-02-23 22:11:00,Quiz Generation,none,navi-mini,260,375,1422,success,0,0,
I00004760,U003994,S002984_03,2026-02-23 22:15:00,General Q&A,web_search,navi-mini,195,1538,7372,success,1,0,
I00005082,U002917,S003204_04,2026-02-23 22:16:00,Homework Help,calculator,navi-mini,315,325,2450,success,1,0,3.0
I00002914,U001315,S001756_15,2026-02-23 22:35:00,Study Plan,none,navi-mini,449,246,1513,success,1,0,5.0
I00003190,U001870,S001938_06,2026-02-23 22:44:00,Homework Help,none,navi-mini,395,851,3089,success,0,0,
I00004382,U003587,S002741_07,2026-02-23 22:50:00,Study Plan,none,navi-mini,403,527,2527,success,1,0,
I00000352,U002253,S000201_10,2026-02-24 07:05:00,Summarization,document_reader,navi-mini,390,725,4347,timeout,0,1,
I00005084,U002917,S003204_06,2026-02-24 07:18:00,General Q&A,none,navi-mini,247,638,2650,success,1,0,5.0
I00005418,U004194,S003431_01,2026-02-24 07:21:00,Homework Help,calculator,navi-mini,1090,657,57331,timeout,0,1,
I00004910,U001244,S003101_04,2026-02-24 07:40:00,Quiz Generation,none,navi-pro,477,576,4161,success,1,0,
I00005249,U004224,S003312_01,2026-02-24 07:41:00,Flashcards,flashcard_maker,navi-mini,257,230,2699,success,1,0,3.0
I00003256,U004443,S001977_08,2026-02-24 07:48:00,Homework Help,none,navi-pro,395,922,4533,success,0,0,3.0
I00003769,U004892,S002321_08,2026-02-24 08:02:00,Study Plan,calendar_planner,navi-mini,426,491,3036,success,0,0,5.0
I00004938,U003436,S003116_06,2026-02-24 08:03:00,Homework Help,calculator,navi-mini,260,200,1781,success,1,0,
I00004154,U001900,S002598_03,2026-02-24 08:16:00,Summarization,document_reader,navi-mini,213,405,2414,success,1,0,5.0
I00004205,U001534,S002628_10,2026-02-24 08:20:00,Homework Help,none,navi-mini,299,866,3233,success,1,0,
I00005450,U001387,S003439_01,2026-02-24 08:25:00,Summarization,none,navi-mini,506,309,2364,success,1,0,
I00005359,U003420,S003387_02,2026-02-24 08:35:00,Homework Help,calculator,navi-mini,425,917,4658,success,1,0,5.0
I00002375,U002996,S001415_05,2026-02-24 08:43:00,Homework Help,calculator,navi-mini,354,417,3530,success,1,0,5.0
I00005004,U003130,S003174_03,2026-02-24 08:48:00,Homework Help,none,navi-mini,361,579,2554,success,1,0,3.0
I00002601,U001826,S001579_06,2026-02-24 08:49:00,Quiz Generation,quiz_generator,navi-mini,138,434,2408,success,0,0,4.0
I00003650,U002747,S002253_07,2026-02-24 08:51:00,Flashcards,none,navi-mini,405,376,2639,success,0,0,
I00003809,U003234,S002342_07,2026-02-24 09:09:00,Quiz Generation,none,navi-pro,158,1060,4794,success,1,0,3.0
I00003745,U002164,S002308_10,2026-02-24 09:16:00,Homework Help,none,navi-pro,203,678,3551,success,1,0,
I00005286,U000038,S003333_02,2026-02-24 09:33:00,Homework Help,none,navi-mini,690,311,2209,success,0,0,
I00004823,U003011,S003033_04,2026-02-24 09:44:00,Summarization,document_reader,navi-mini,369,533,3559,success,1,0,
I00005403,U004139,S003426_03,2026-02-24 09:45:00,Quiz Generation,quiz_generator,navi-pro,153,322,3846,success,1,0,
I00004043,U003042,S002496_03,2026-02-24 09:49:00,Study Plan,calendar_planner,navi-pro,408,427,4894,error,0,1,
I00003853,U002402,S002370_06,2026-02-24 09:53:00,Study Plan,calendar_planner,navi-mini,419,437,3563,success,1,0,5.0
I00005279,U003597,S003323_01,2026-02-24 10:02:00,Summarization,none,navi-mini,474,541,3008,success,1,0,5.0
I00002983,U004141,S001817_05,2026-02-24 10:29:00,Study Plan,none,navi-mini,400,452,2790,timeout,0,1,
I00004833,U004770,S003038_05,2026-02-24 10:30:00,Study Plan,calendar_planner,navi-pro,201,482,4846,success,1,0,
I00001572,U001212,S000877_12,2026-02-24 10:34:00,General Q&A,none,navi-mini,196,441,2249,success,1,0,
I00004442,U003563,S002771_05,2026-02-24 10:40:00,Flashcards,none,navi-mini,179,252,1213,success,1,0,
I00004689,U004286,S002938_03,2026-02-24 10:58:00,Summarization,none,navi-pro,500,689,3734,success,1,0,5.0
I00003839,U003752,S002360_04,2026-02-24 11:14:00,Flashcards,flashcard_maker,navi-mini,269,462,3267,success,1,0,4.0
